Time [s], X-Pos [m], Y-Pos [m], phi [rad], dphi [rad/s], Path Vel [m/s], v_l [rpm], v_r [rpm]
30.2,3.00321,0,0,0,0.1,127,127
30.25,3.00821,0,0,0,0.1,127,127
30.3,3.01321,0,0,0,0.1,127,127
30.35,3.01821,0,0,0,0.1,127,127
30.4,3.02321,0,0,0,0.1,127,127
30.45,3.02821,0,0,0,0.1,127,127
30.5,3.03321,0,0,0,0.1,127,127
30.55,3.03821,0,0,0,0.1,127,127
30.6,3.04321,0,0,0,0.1,127,127
30.65,3.04821,0,0,0,0.1,127,127
30.7,3.05321,0,0,0,0.1,127,127
30.75,3.05821,0,0,0,0.1,127,127
30.8,3.06321,0,0,0,0.1,127,127
30.85,3.06821,0,0,0,0.1,127,127
30.9,3.07321,0,0,0,0.1,127,127
30.95,3.07821,0,0,0,0.1,127,127
31,3.08321,0,0,0,0.1,127,127
31.05,3.08821,0,0,0,0.1,127,127
31.1,3.09321,0,0,0,0.1,127,127
31.15,3.09821,0,0,0,0.1,127,127
31.2,3.10321,0,0,0,0.1,127,127
31.25,3.10821,0,0,0,0.1,127,127
31.3,3.11321,0,0,0,0.1,127,127
31.35,3.11821,0,0,0,0.1,127,127
31.4,3.12321,0,0,0,0.1,127,127
31.45,3.12821,0,0,0,0.1,127,127
31.5,3.13321,0,0,0,0.1,127,127
31.55,3.13821,0,0,0,0.1,127,127
31.6,3.14321,0,0,0,0.1,127,127
31.65,3.14821,0,0,0,0.1,127,127
31.7,3.15321,0,0,0,0.1,127,127
31.75,3.15821,0,0,0,0.1,127,127
31.8,3.16321,0,0,0,0.1,127,127
31.85,3.16821,0,0,0,0.1,127,127
31.9,3.17321,0,0,0,0.1,127,127
31.95,3.17821,0,0,0,0.1,127,127
32,3.18321,0,0,0,0.1,127,127
32.05,3.18821,0,0,0,0.1,127,127
32.1,3.19321,0,0,0,0.1,127,127
32.15,3.19821,0,0,0,0.1,127,127
32.2,3.205,-7.24747e-08,-4.34848e-05,-0.00173939,0.1,128,127
32.25,3.21,-5.79798e-07,-0.000173939,-0.00347879,0.1,128,127
32.3,3.215,-1.95682e-06,-0.000391364,-0.00521818,0.1,128,126
32.35,3.22,-4.63838e-06,-0.000695757,-0.00695757,0.1,129,126
32.4,3.225,-9.05934e-06,-0.00108712,-0.00869697,0.1,129,126
32.45,3.23,-1.56545e-05,-0.00156545,-0.0104364,0.1,129,125
32.5,3.235,-2.48588e-05,-0.00213076,-0.0121758,0.1,130,125
32.55,3.24,-3.7107e-05,-0.00278303,-0.0139151,0.1,130,124
32.6,3.245,-5.2834e-05,-0.00352227,-0.0156545,0.1,131,124
32.65,3.25,-7.24746e-05,-0.00434848,-0.0173939,0.1,131,124
32.7,3.255,-9.64637e-05,-0.00526167,-0.0191333,0.1,131,123
32.75,3.26,-0.000125236,-0.00626182,-0.0208727,0.1,132,123
32.8,3.265,-0.000159226,-0.00734894,-0.0226121,0.1,132,123
32.85,3.27,-0.00019887,-0.00852303,-0.0243515,0.1,132,122
32.9,3.275,-0.000244601,-0.00978409,-0.0260909,0.1,133,122
32.95,3.28,-0.000296854,-0.0111321,-0.0278303,0.1,133,122
33,3.285,-0.000356064,-0.0125671,-0.0295697,0.1,133,121
33.05,3.29,-0.000422667,-0.0140891,-0.0313091,0.1,134,121
33.1,3.295,-0.000497095,-0.015698,-0.0330485,0.1,134,121
33.15,3.3,-0.000579785,-0.0173939,-0.0347879,0.1,134,120
33.2,3.305,-0.000671171,-0.0191768,-0.0365273,0.1,135,120
33.25,3.31,-0.000771687,-0.0210467,-0.0382667,0.1,135,120
33.3,3.31499,-0.000881767,-0.0230035,-0.0400061,0.1,136,119
33.35,3.31999,-0.00100185,-0.0250473,-0.0417454,0.1,136,119
33.4,3.32499,-0.00113236,-0.027178,-0.0434848,0.1,136,118
33.45,3.32999,-0.00127374,-0.0293958,-0.0452242,0.1,137,118
33.5,3.33499,-0.00142642,-0.0317004,-0.0469636,0.1,137,118
33.55,3.33998,-0.00159083,-0.0340921,-0.048703,0.1,137,117
33.6,3.34498,-0.00176742,-0.0365708,-0.0504424,0.1,138,117
33.65,3.34998,-0.0019566,-0.0391364,-0.0521818,0.1,138,117
33.7,3.35497,-0.00215883,-0.0417889,-0.0539212,0.1,138,116
33.75,3.35997,-0.00237452,-0.0445285,-0.0556606,0.1,139,116
33.8,3.36496,-0.00260411,-0.047355,-0.0574,0.1,139,116
33.85,3.36996,-0.00284803,-0.0502685,-0.0591394,0.1,139,115
33.9,3.37495,-0.00310672,-0.0532689,-0.0608788,0.1,140,115
33.95,3.37994,-0.00338061,-0.0563564,-0.0626182,0.1,140,115
34,3.38493,-0.00367013,-0.0595307,-0.0643576,0.1,140,114
34.05,3.38993,-0.00397571,-0.0627921,-0.066097,0.1,141,114
34.1,3.39491,-0.00429779,-0.0661404,-0.0678364,0.1,141,113
34.15,3.3999,-0.00463678,-0.0695757,-0.0695757,0.1,142,113
34.2,3.40489,-0.00499313,-0.073098,-0.0713151,0.1,142,113
34.25,3.40988,-0.00536725,-0.0767073,-0.0730545,0.1,142,112
34.3,3.41486,-0.00575959,-0.0804035,-0.0747939,0.1,143,112
34.35,3.41984,-0.00617056,-0.0841867,-0.0765333,0.1,143,112
34.4,3.42483,-0.0066006,-0.0880568,-0.0782727,0.1,143,111
34.45,3.42981,-0.00705014,-0.0920139,-0.0800121,0.1,144,111
34.5,3.43478,-0.00751959,-0.096058,-0.0817515,0.1,144,111
34.55,3.43976,-0.00800938,-0.100189,-0.0834909,0.1,144,110
34.6,3.44473,-0.00851994,-0.104407,-0.0852303,0.1,145,110
34.65,3.4497,-0.0090517,-0.108712,-0.0869697,0.1,145,110
34.7,3.45467,-0.00960507,-0.113104,-0.0887091,0.1,145,109
34.75,3.45964,-0.0101805,-0.117583,-0.0904485,0.1,146,109
34.8,3.4646,-0.0107783,-0.122149,-0.0921879,0.1,146,108
34.85,3.46957,-0.0113991,-0.126802,-0.0939273,0.1,147,108
34.9,3.47452,-0.0120431,-0.131542,-0.0956667,0.1,147,108
34.95,3.47948,-0.0127108,-0.136368,-0.097406,0.1,147,107
35,3.48443,-0.0134027,-0.141282,-0.0991454,0.1,148,107
35.05,3.48938,-0.0141191,-0.146283,-0.100885,0.1,148,107
35.1,3.49432,-0.0148604,-0.151371,-0.102624,0.1,148,106
35.15,3.49927,-0.0156272,-0.156545,-0.104364,0.1,149,106
35.2,3.5042,-0.0164196,-0.161807,-0.106103,0.1,149,106
35.25,3.50913,-0.0172383,-0.167156,-0.107842,0.1,149,105
35.3,3.51406,-0.0180836,-0.172591,-0.109582,0.1,150,105
35.35,3.51899,-0.0189558,-0.178114,-0.111321,0.1,150,105
35.4,3.5239,-0.0198554,-0.183723,-0.113061,0.1,150,104
35.45,3.52882,-0.0207829,-0.18942,-0.1148,0.1,151,104
35.5,3.53373,-0.0217385,-0.195203,-0.116539,0.1,151,104
35.55,3.53863,-0.0227227,-0.201074,-0.118279,0.1,152,103
35.6,3.54352,-0.0237358,-0.207031,-0.120018,0.1,152,103
35.65,3.54841,-0.0247783,-0.213076,-0.121758,0.1,152,102
35.7,3.5533,-0.0258506,-0.219207,-0.123497,0.1,153,102
35.75,3.55817,-0.026953,-0.225425,-0.125236,0.1,153,102
35.8,3.56304,-0.0280859,-0.231731,-0.126976,0.1,153,101
35.85,3.56791,-0.0292498,-0.238123,-0.128715,0.1,154,101
35.9,3.57276,-0.0304449,-0.244602,-0.130455,0.1,154,101
35.95,3.57761,-0.0316716,-0.251168,-0.132194,0.1,154,100
36,3.58245,-0.0329303,-0.257822,-0.133933,0.1,155,100
36.05,3.58728,-0.0342215,-0.264562,-0.135673,0.1,155,100
36.1,3.5921,-0.0355453,-0.271389,-0.137412,0.1,155,99
36.15,3.59691,-0.0369023,-0.278303,-0.139151,0.1,156,99
36.2,3.60172,-0.0382927,-0.285304,-0.140891,0.1,156,99
36.25,3.60651,-0.0397169,-0.292392,-0.14263,0.1,156,98
36.3,3.61129,-0.0411752,-0.299567,-0.14437,0.1,157,98
36.35,3.61606,-0.0426681,-0.306829,-0.146109,0.1,157,97
36.4,3.62082,-0.0441957,-0.314178,-0.147848,0.1,158,97
36.45,3.62557,-0.0457585,-0.321614,-0.149588,0.1,158,97
36.5,3.63031,-0.0473568,-0.329137,-0.151327,0.1,158,96
36.55,3.63504,-0.0489909,-0.336747,-0.153067,0.1,159,96
36.6,3.63975,-0.0506611,-0.344443,-0.154806,0.1,159,96
36.65,3.64445,-0.0523677,-0.352227,-0.156545,0.1,159,95
36.7,3.64914,-0.0541111,-0.360098,-0.158285,0.1,160,95
36.75,3.65381,-0.0558915,-0.368056,-0.160024,0.1,160,95
36.8,3.65847,-0.0577092,-0.3761,-0.161764,0.1,160,94
36.85,3.66311,-0.0595645,-0.384232,-0.163503,0.1,161,94
36.9,3.66774,-0.0614578,-0.392451,-0.165242,0.1,161,94
36.95,3.67235,-0.0633892,-0.400756,-0.166982,0.1,161,93
37,3.67694,-0.065359,-0.409149,-0.168721,0.1,162,93
37.05,3.68152,-0.0673675,-0.417628,-0.170461,0.1,162,92
37.1,3.68608,-0.069415,-0.426195,-0.1722,0.1,163,92
37.15,3.69063,-0.0715017,-0.434848,-0.173939,0.1,163,92
37.2,3.69515,-0.0736278,-0.443589,-0.175679,0.1,163,91
37.25,3.69966,-0.0757936,-0.452416,-0.177418,0.1,164,91
37.3,3.70415,-0.0779993,-0.461331,-0.179158,0.1,164,91
37.35,3.70861,-0.0802451,-0.470332,-0.180897,0.1,164,90
37.4,3.71306,-0.0825312,-0.47942,-0.182636,0.1,165,90
37.45,3.71749,-0.0848578,-0.488596,-0.184376,0.1,165,90
37.5,3.72189,-0.0872251,-0.497858,-0.186115,0.1,165,89
37.55,3.72627,-0.0896333,-0.507207,-0.187855,0.1,166,89
37.6,3.73063,-0.0920826,-0.516643,-0.189594,0.1,166,89
37.65,3.73497,-0.094573,-0.526167,-0.191333,0.1,166,88
37.7,3.73928,-0.0971048,-0.535777,-0.193073,0.1,167,88
37.75,3.74357,-0.0996782,-0.545474,-0.194812,0.1,167,88
37.8,3.74783,-0.102293,-0.555258,-0.196551,0.1,168,87
37.85,3.75206,-0.10495,-0.565129,-0.198291,0.1,168,87
37.9,3.75627,-0.107648,-0.575087,-0.20003,0.1,168,86
37.95,3.76045,-0.110389,-0.585132,-0.20177,0.1,169,86
38,3.76461,-0.113172,-0.595264,-0.203509,0.1,169,86
38.05,3.76873,-0.115996,-0.605483,-0.205248,0.1,169,85
38.1,3.77283,-0.118863,-0.615789,-0.206988,0.1,170,85
38.15,3.7769,-0.121772,-0.626182,-0.208727,0.1,170,85
38.2,3.78093,-0.124724,-0.636662,-0.210467,0.1,170,84
38.25,3.78494,-0.127717,-0.647228,-0.212206,0.1,171,84
38.3,3.78891,-0.130753,-0.657882,-0.213945,0.1,171,84
38.35,3.79285,-0.133832,-0.668623,-0.215685,0.1,171,83
38.4,3.79676,-0.136953,-0.679451,-0.217424,0.1,172,83
38.45,3.80063,-0.140115,-0.690365,-0.219164,0.1,172,83
38.5,3.80447,-0.143321,-0.701367,-0.220903,0.1,172,82
38.55,3.80827,-0.146568,-0.712456,-0.222642,0.1,173,82
38.6,3.81203,-0.149858,-0.723631,-0.224382,0.1,173,81
38.65,3.81576,-0.153189,-0.734894,-0.226121,0.1,174,81
38.7,3.81945,-0.156563,-0.746243,-0.227861,0.1,174,81
38.75,3.8231,-0.159978,-0.75768,-0.2296,0.1,174,80
38.8,3.82672,-0.163435,-0.769203,-0.231339,0.1,175,80
38.85,3.83029,-0.166934,-0.780814,-0.233079,0.1,175,80
38.9,3.83382,-0.170474,-0.792479,-0.232706,0.1,175,80
38.95,3.83731,-0.174054,-0.804071,-0.230966,0.1,175,80
39,3.84076,-0.177675,-0.815576,-0.229227,0.1,174,80
39.05,3.84416,-0.181336,-0.826994,-0.227488,0.1,174,81
39.1,3.84753,-0.185034,-0.838325,-0.225748,0.1,173,81
39.15,3.85085,-0.188771,-0.849569,-0.224009,0.1,173,82
39.2,3.85413,-0.192544,-0.860725,-0.222269,0.1,173,82
39.25,3.85737,-0.196354,-0.871795,-0.22053,0.1,172,82
39.3,3.86057,-0.200199,-0.882778,-0.218791,0.1,172,83
39.35,3.86372,-0.204079,-0.893675,-0.217051,0.1,172,83
39.4,3.86683,-0.207993,-0.904484,-0.215312,0.1,171,83
39.45,3.8699,-0.21194,-0.915206,-0.213572,0.1,171,84
39.5,3.87293,-0.21592,-0.925841,-0.211833,0.1,171,84
39.55,3.87591,-0.219931,-0.936389,-0.210094,0.1,170,84
39.6,3.87886,-0.223974,-0.94685,-0.208354,0.1,170,85
39.65,3.88176,-0.228047,-0.957224,-0.206615,0.1,170,85
39.7,3.88461,-0.23215,-0.967512,-0.204876,0.1,169,85
39.75,3.88743,-0.236282,-0.977712,-0.203136,0.1,169,86
39.8,3.8902,-0.240442,-0.987825,-0.201397,0.1,168,86
39.85,3.89293,-0.24463,-0.997852,-0.199657,0.1,168,87
39.9,3.89562,-0.248845,-1.00779,-0.197918,0.1,168,87
39.95,3.89827,-0.253087,-1.01764,-0.196179,0.1,167,87
40,3.90088,-0.257354,-1.02741,-0.194439,0.1,167,88
40.05,3.90344,-0.261646,-1.03709,-0.1927,0.1,167,88
40.1,3.90596,-0.265963,-1.04668,-0.19096,0.1,166,88
40.15,3.90845,-0.270304,-1.05618,-0.189221,0.1,166,89
40.2,3.91089,-0.274668,-1.0656,-0.187482,0.1,166,89
40.25,3.91329,-0.279055,-1.07493,-0.185742,0.1,165,89
40.3,3.91564,-0.283464,-1.08418,-0.184003,0.1,165,90
40.35,3.91796,-0.287894,-1.09333,-0.182263,0.1,165,90
40.4,3.92024,-0.292345,-1.1024,-0.180524,0.1,164,90
40.45,3.92248,-0.296817,-1.11138,-0.178785,0.1,164,91
40.5,3.92467,-0.301309,-1.12028,-0.177045,0.1,164,91
40.55,3.92683,-0.305819,-1.12909,-0.175306,0.1,163,91
40.6,3.92895,-0.310349,-1.13781,-0.173566,0.1,163,92
40.65,3.93103,-0.314896,-1.14645,-0.171827,0.1,162,92
40.7,3.93307,-0.319462,-1.15499,-0.170088,0.1,162,93
40.75,3.93507,-0.324044,-1.16345,-0.168348,0.1,162,93
40.8,3.93703,-0.328644,-1.17183,-0.166609,0.1,161,93
40.85,3.93895,-0.333259,-1.18012,-0.164869,0.1,161,94
40.9,3.94084,-0.33789,-1.18832,-0.16313,0.1,161,94
40.95,3.94268,-0.342536,-1.19643,-0.161391,0.1,160,94
41,3.94449,-0.347197,-1.20445,-0.159651,0.1,160,95
41.05,3.94627,-0.351873,-1.21239,-0.157912,0.1,160,95
41.1,3.948,-0.356562,-1.22025,-0.156172,0.1,159,95
41.15,3.9497,-0.361265,-1.22801,-0.154433,0.1,159,96
41.2,3.95136,-0.36598,-1.23569,-0.152694,0.1,159,96
41.25,3.95299,-0.370708,-1.24328,-0.150954,0.1,158,96
41.3,3.95458,-0.375449,-1.25078,-0.149215,0.1,158,97
41.35,3.95613,-0.380201,-1.2582,-0.147476,0.1,157,97
41.4,3.95765,-0.384964,-1.26553,-0.145736,0.1,157,98
41.45,3.95914,-0.389738,-1.27277,-0.143997,0.1,157,98
41.5,3.96059,-0.394523,-1.27993,-0.142257,0.1,156,98
41.55,3.96201,-0.399318,-1.287,-0.140518,0.1,156,99
41.6,3.96339,-0.404123,-1.29398,-0.138779,0.1,156,99
41.65,3.96474,-0.408938,-1.30088,-0.137039,0.1,155,99
41.7,3.96606,-0.413761,-1.30769,-0.1353,0.1,155,100
41.75,3.96734,-0.418594,-1.31441,-0.13356,0.1,155,100
41.8,3.96859,-0.423434,-1.32104,-0.131821,0.1,154,100
41.85,3.96981,-0.428283,-1.32759,-0.130082,0.1,154,101
41.9,3.971,-0.43314,-1.33405,-0.128342,0.1,154,101
41.95,3.97216,-0.438004,-1.34042,-0.126603,0.1,153,101
42,3.97328,-0.442876,-1.34671,-0.124863,0.1,153,102
42.05,3.97438,-0.447754,-1.35291,-0.123124,0.1,152,102
42.1,3.97545,-0.452639,-1.35902,-0.121385,0.1,152,103
42.15,3.97648,-0.457531,-1.36505,-0.119645,0.1,152,103
42.2,3.97749,-0.462429,-1.37099,-0.117906,0.1,151,103
42.25,3.97847,-0.467332,-1.37684,-0.116166,0.1,151,104
42.3,3.97942,-0.472241,-1.38261,-0.114427,0.1,151,104
42.35,3.98034,-0.477155,-1.38828,-0.112688,0.1,150,104
42.4,3.98123,-0.482075,-1.39387,-0.110948,0.1,150,105
42.45,3.9821,-0.486999,-1.39938,-0.109209,0.1,150,105
42.5,3.98294,-0.491928,-1.40479,-0.107469,0.1,149,105
42.55,3.98375,-0.496862,-1.41012,-0.10573,0.1,149,106
42.6,3.98454,-0.5018,-1.41537,-0.103991,0.1,149,106
42.65,3.9853,-0.506741,-1.42052,-0.102251,0.1,148,106
42.7,3.98603,-0.511687,-1.42559,-0.100512,0.1,148,107
42.75,3.98675,-0.516636,-1.43057,-0.0987725,0.1,148,107
42.8,3.98743,-0.521589,-1.43547,-0.0970331,0.1,147,107
42.85,3.98809,-0.526545,-1.44028,-0.0952937,0.1,147,108
42.9,3.98873,-0.531504,-1.445,-0.0935543,0.1,146,108
42.95,3.98935,-0.536466,-1.44963,-0.0918149,0.1,146,109
43,3.98994,-0.54143,-1.45418,-0.0900755,0.1,146,109
43.05,3.99051,-0.546398,-1.45864,-0.0883361,0.1,145,109
43.1,3.99106,-0.551368,-1.46301,-0.0865967,0.1,145,110
43.15,3.99159,-0.55634,-1.4673,-0.0848574,0.1,145,110
43.2,3.99209,-0.561314,-1.4715,-0.083118,0.1,144,110
43.25,3.99258,-0.56629,-1.47561,-0.0813786,0.1,144,111
43.3,3.99304,-0.571269,-1.47964,-0.0796392,0.1,144,111
43.35,3.99349,-0.576249,-1.48358,-0.0778998,0.1,143,111
43.4,3.99392,-0.581231,-1.48743,-0.0761604,0.1,143,112
43.45,3.99432,-0.586214,-1.49119,-0.074421,0.1,143,112
43.5,3.99471,-0.591199,-1.49487,-0.0726816,0.1,142,112
43.55,3.99508,-0.596185,-1.49846,-0.0709422,0.1,142,113
43.6,3.99543,-0.601173,-1.50196,-0.0692028,0.1,141,113
43.65,3.99577,-0.606162,-1.50538,-0.0674634,0.1,141,114
43.7,3.99609,-0.611152,-1.50871,-0.065724,0.1,141,114
43.75,3.99639,-0.616142,-1.51195,-0.0639846,0.1,140,114
43.8,3.99668,-0.621134,-1.51511,-0.0622452,0.1,140,115
43.85,3.99695,-0.626127,-1.51818,-0.0605058,0.1,140,115
43.9,3.9972,-0.63112,-1.52116,-0.0587664,0.1,139,115
43.95,3.99744,-0.636115,-1.52405,-0.0570271,0.1,139,116
44,3.99767,-0.641109,-1.52686,-0.0552877,0.1,139,116
44.05,3.99788,-0.646105,-1.52958,-0.0535483,0.1,138,116
44.1,3.99808,-0.651101,-1.53222,-0.0518089,0.1,138,117
44.15,3.99827,-0.656098,-1.53476,-0.0500695,0.1,138,117
44.2,3.99844,-0.661095,-1.53722,-0.0483301,0.1,137,117
44.25,3.9986,-0.666092,-1.5396,-0.0465907,0.1,137,118
44.3,3.99875,-0.67109,-1.54188,-0.0448513,0.1,136,118
44.35,3.99889,-0.676088,-1.54408,-0.0431119,0.1,136,119
44.4,3.99902,-0.681086,-1.54619,-0.0413725,0.1,136,119
44.45,3.99914,-0.686085,-1.54822,-0.0396331,0.1,135,119
44.5,3.99925,-0.691084,-1.55016,-0.0378937,0.1,135,120
44.55,3.99934,-0.696083,-1.55201,-0.0361543,0.1,135,120
44.6,3.99943,-0.701082,-1.55377,-0.0344149,0.1,134,120
44.65,3.99951,-0.706081,-1.55545,-0.0326755,0.1,134,121
44.7,3.99959,-0.711081,-1.55704,-0.0309362,0.1,134,121
44.75,3.99965,-0.71608,-1.55854,-0.0291968,0.1,133,121
44.8,3.99971,-0.72108,-1.55996,-0.0274574,0.1,133,122
44.85,3.99976,-0.72608,-1.56129,-0.025718,0.1,133,122
44.9,3.9998,-0.731079,-1.56253,-0.0239786,0.1,132,122
44.95,3.99984,-0.736079,-1.56369,-0.0222392,0.1,132,123
45,3.99988,-0.741079,-1.56476,-0.0204998,0.1,132,123
45.05,3.9999,-0.746079,-1.56574,-0.0187604,0.1,131,123
45.1,3.99993,-0.751079,-1.56663,-0.017021,0.1,131,124
45.15,3.99994,-0.756079,-1.56744,-0.0152816,0.1,130,124
45.2,3.99996,-0.761079,-1.56816,-0.0135422,0.1,130,125
45.25,3.99997,-0.766079,-1.56879,-0.0118028,0.1,130,125
45.3,3.99998,-0.771079,-1.56934,-0.0100634,0.1,129,125
45.35,3.99999,-0.776079,-1.5698,-0.00832403,0.1,129,126
45.4,3.99999,-0.781079,-1.57017,-0.00658464,0.1,129,126
45.45,3.99999,-0.786079,-1.57046,-0.00484525,0.1,128,126
45.5,3.99999,-0.791079,-1.57066,-0.00310585,0.1,128,127
45.55,3.99999,-0.796079,-1.57077,-0.00136646,0.1,128,127
45.6,3.99999,-0.801079,-1.57079,0.000372935,0.1,127,127
45.65,4,-0.805,-1.5708,0,0.1,127,127
45.7,4,-0.81,-1.5708,0,0.1,127,127
45.75,4,-0.815,-1.5708,0,0.1,127,127
45.8,4,-0.82,-1.5708,0,0.1,127,127
45.85,4,-0.825,-1.5708,0,0.1,127,127
45.9,4,-0.83,-1.5708,0,0.1,127,127
45.95,4,-0.835,-1.5708,0,0.1,127,127
46,4,-0.84,-1.5708,0,0.1,127,127
46.05,4,-0.845,-1.5708,0,0.1,127,127
46.1,4,-0.85,-1.5708,0,0.1,127,127
46.15,4,-0.855,-1.5708,0,0.1,127,127
46.2,4,-0.86,-1.5708,0,0.1,127,127
46.25,4,-0.865,-1.5708,0,0.1,127,127
46.3,4,-0.87,-1.5708,0,0.1,127,127
46.35,4,-0.875,-1.5708,0,0.1,127,127
46.4,4,-0.88,-1.5708,0,0.1,127,127
46.45,4,-0.885,-1.5708,0,0.1,127,127
46.5,4,-0.89,-1.5708,0,0.1,127,127
46.55,4,-0.895,-1.5708,0,0.1,127,127
46.6,4,-0.9,-1.5708,0,0.1,127,127
46.65,4,-0.905,-1.5708,0,0.1,127,127
46.7,4,-0.91,-1.5708,0,0.1,127,127
46.75,4,-0.915,-1.5708,0,0.1,127,127
46.8,4,-0.92,-1.5708,0,0.1,127,127
46.85,4,-0.925,-1.5708,0,0.1,127,127
46.9,4,-0.93,-1.5708,0,0.1,127,127
46.95,4,-0.935,-1.5708,0,0.1,127,127
47,4,-0.94,-1.5708,0,0.1,127,127
47.05,4,-0.945,-1.5708,0,0.1,127,127
47.1,4,-0.95,-1.5708,0,0.1,127,127
47.15,4,-0.955,-1.5708,0,0.1,127,127
47.2,4,-0.96,-1.5708,0,0.1,127,127
47.25,4,-0.965,-1.5708,0,0.1,127,127
47.3,4,-0.97,-1.5708,0,0.1,127,127
47.35,4,-0.975,-1.5708,0,0.1,127,127
47.4,4,-0.98,-1.5708,0,0.1,127,127
47.45,4,-0.985,-1.5708,0,0.1,127,127
47.5,4,-0.99,-1.5708,0,0.1,127,127
47.55,4,-0.995,-1.5708,0,0.1,127,127
47.6,4,-1,-1.5708,0,0.1,127,127
47.65,4,-1.005,-1.5708,0,0.1,127,127
47.7,4,-1.01,-1.5708,0,0.1,127,127
47.75,4,-1.015,-1.5708,0,0.1,127,127
47.8,4,-1.02,-1.5708,0,0.1,127,127
47.85,4,-1.025,-1.5708,0,0.1,127,127
47.9,4,-1.03,-1.5708,0,0.1,127,127
47.95,4,-1.035,-1.5708,0,0.1,127,127
48,4,-1.04,-1.5708,0,0.1,127,127
48.05,4,-1.045,-1.5708,0,0.1,127,127
48.1,4,-1.05,-1.5708,0,0.1,127,127
48.15,4,-1.055,-1.5708,0,0.1,127,127
48.2,4,-1.06,-1.5708,0,0.1,127,127
48.25,4,-1.065,-1.5708,0,0.1,127,127
48.3,4,-1.07,-1.5708,0,0.1,127,127
48.35,4,-1.075,-1.5708,0,0.1,127,127
48.4,4,-1.08,-1.5708,0,0.1,127,127
48.45,4,-1.085,-1.5708,0,0.1,127,127
48.5,4,-1.09,-1.5708,0,0.1,127,127
48.55,4,-1.095,-1.5708,0,0.1,127,127
48.6,4,-1.1,-1.5708,0,0.1,127,127
48.65,4,-1.105,-1.5708,0,0.1,127,127
48.7,4,-1.11,-1.5708,0,0.1,127,127
48.75,4,-1.115,-1.5708,0,0.1,127,127
48.8,4,-1.12,-1.5708,0,0.1,127,127
48.85,4,-1.125,-1.5708,0,0.1,127,127
48.9,4,-1.13,-1.5708,0,0.1,127,127
48.95,4,-1.135,-1.5708,0,0.1,127,127
49,4,-1.14,-1.5708,0,0.1,127,127
49.05,4,-1.145,-1.5708,0,0.1,127,127
49.1,4,-1.15,-1.5708,0,0.1,127,127
49.15,4,-1.155,-1.5708,0,0.1,127,127
49.2,4,-1.16,-1.5708,0,0.1,127,127
49.25,4,-1.165,-1.5708,0,0.1,127,127
49.3,4,-1.17,-1.5708,0,0.1,127,127
49.35,4,-1.175,-1.5708,0,0.1,127,127
49.4,4,-1.18,-1.5708,0,0.1,127,127
49.45,4,-1.185,-1.5708,0,0.1,127,127
49.5,4,-1.19,-1.5708,0,0.1,127,127
49.55,4,-1.195,-1.5708,0,0.1,127,127
49.6,4,-1.2,-1.5708,0,0.1,127,127
49.65,4,-1.205,-1.5708,0,0.1,127,127
49.7,4,-1.21,-1.5708,0,0.1,127,127
49.75,4,-1.215,-1.5708,0,0.1,127,127
49.8,4,-1.22,-1.5708,0,0.1,127,127
49.85,4,-1.225,-1.5708,0,0.1,127,127
49.9,4,-1.23,-1.5708,0,0.1,127,127
49.95,4,-1.235,-1.5708,0,0.1,127,127
50,4,-1.24,-1.5708,0,0.1,127,127
50.05,4,-1.245,-1.5708,0,0.1,127,127
50.1,4,-1.25,-1.5708,0,0.1,127,127
50.15,4,-1.255,-1.5708,0,0.1,127,127
50.2,4,-1.26,-1.5708,0,0.1,127,127
50.25,4,-1.265,-1.5708,0,0.1,127,127
50.3,4,-1.27,-1.5708,0,0.1,127,127
50.35,4,-1.275,-1.5708,0,0.1,127,127
50.4,4,-1.28,-1.5708,0,0.1,127,127
50.45,4,-1.285,-1.5708,0,0.1,127,127
50.5,4,-1.29,-1.5708,0,0.1,127,127
50.55,4,-1.295,-1.5708,0,0.1,127,127
50.6,4,-1.3,-1.5708,0,0.1,127,127
50.65,4,-1.305,-1.5708,0,0.1,127,127
50.7,4,-1.31,-1.5708,0,0.1,127,127
50.75,4,-1.315,-1.5708,0,0.1,127,127
50.8,4,-1.32,-1.5708,0,0.1,127,127
50.85,4,-1.325,-1.5708,0,0.1,127,127
50.9,4,-1.33,-1.5708,0,0.1,127,127
50.95,4,-1.335,-1.5708,0,0.1,127,127
51,4,-1.34,-1.5708,0,0.1,127,127
51.05,4,-1.345,-1.5708,0,0.1,127,127
51.1,4,-1.35,-1.5708,0,0.1,127,127
51.15,4,-1.355,-1.5708,0,0.1,127,127
51.2,4,-1.36,-1.5708,0,0.1,127,127
51.25,4,-1.365,-1.5708,0,0.1,127,127
51.3,4,-1.37,-1.5708,0,0.1,127,127
51.35,4,-1.375,-1.5708,0,0.1,127,127
51.4,4,-1.38,-1.5708,0,0.1,127,127
51.45,4,-1.385,-1.5708,0,0.1,127,127
51.5,4,-1.39,-1.5708,0,0.1,127,127
51.55,4,-1.395,-1.5708,0,0.1,127,127
51.6,4,-1.4,-1.5708,0,0.1,127,127
51.65,4,-1.405,-1.5708,0,0.1,127,127
51.7,4,-1.41,-1.5708,0,0.1,127,127
51.75,4,-1.415,-1.5708,0,0.1,127,127
51.8,4,-1.42,-1.5708,0,0.1,127,127
51.85,4,-1.425,-1.5708,0,0.1,127,127
